Symbol,Name,LastSale,MarketCap,ADR TSO,IPOyear,Sector,Industry,Summary Quote,Classification,CIK
BWEN,"Broadwind Energy, Inc.",2.08,32179072.64,,,Capital Goods,Metal Fabrications,https://www.nasdaq.com/symbol/bwen,nanocap,1120370
BSQR,BSQUARE Corporation,2.3,29240843.0,,1999.0,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/bsqr,nanocap,1054721
GYB,CABCO Series 2004-101 Trust,22.4,0.0,,,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/gyb,nanocap,
PFH,CABCO Series 2004-101 Trust,9.19,0.0,,,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/pfh,nanocap,
PRSS,CafePress Inc.,1.3194,22573159.407,,2012.0,Consumer Services,Other Specialty Stores,https://www.nasdaq.com/symbol/prss,nanocap,1117733
CLBS,"Caladrius Biosciences, Inc.",4.98,48432701.16,,,Health Care,Hospital/Nursing Management,https://www.nasdaq.com/symbol/clbs,nanocap,320017
CEI,"Camber Energy, Inc.",0.2225,8910440.145,,,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/cei,nanocap,1309082
CGIX,"Cancer Genetics, Inc.",1.05,29133821.85,,,Health Care,Medical Specialities,https://www.nasdaq.com/symbol/cgix,nanocap,1349929
CANF,Can-Fite Biopharma Ltd,1.27,25376054.15,,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/canf,nanocap,1536196
CSWCL,Capital Southwest Corporation,25.928,0.0,,,Consumer Non-Durables,Textiles,https://www.nasdaq.com/symbol/cswcl,nanocap,
CPTAG,Capitala Finance Corp.,25.0,0.0,,,,,https://www.nasdaq.com/symbol/cptag,nanocap,
CPTAL,Capitala Finance Corp.,25.18,0.0,,,,,https://www.nasdaq.com/symbol/cptal,nanocap,
CAPR,"Capricor Therapeutics, Inc.",1.1,33823759.2,,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/capr,nanocap,1133869
CVNA,Carvana Co.,60.08,0.0,,2017.0,Consumer Durables,Automotive Aftermarket,https://www.nasdaq.com/symbol/cvna,nanocap,1690820
CARV,"Carver Bancorp, Inc.",5.61,20749505.04,,,Finance,Savings Institutions,https://www.nasdaq.com/symbol/carv,nanocap,1016178
CATYW,Cathay General Bancorp,22.37,0.0,,,Finance,Major Banks,https://www.nasdaq.com/symbol/catyw,nanocap,861842
CGVIC,Causeway ETMF Trust,100.1,0.0,,,,,https://www.nasdaq.com/symbol/cgvic,nanocap,
CIVEC,Causeway ETMF Trust,100.12,0.0,,,,,https://www.nasdaq.com/symbol/civec,nanocap,
CBAK,"CBAK Energy Technology, Inc.",0.6227,16593384.5506,,,Miscellaneous,Industrial Machinery/Components,https://www.nasdaq.com/symbol/cbak,nanocap,1117171
CBO,CBO (Listing Market - NYSE - Networks A/E),1.01,0.0,,,,,https://www.nasdaq.com/symbol/cbo,nanocap,
CBX,CBX (Listing Market NYSE Networks AE,1.01,0.0,,,,,https://www.nasdaq.com/symbol/cbx,nanocap,
CAW,"CCA Industries, Inc.",2.85,21251549.4,,,Consumer Non-Durables,Package Goods/Cosmetics,https://www.nasdaq.com/symbol/caw,nanocap,721447
CDTI,"CDTI Advanced Materials, Inc.",0.3908,7953938.722,,,Capital Goods,Pollution Control Equipment,https://www.nasdaq.com/symbol/cdti,nanocap,949428
CELGZ,Celgene Corporation,1.52,0.0,,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/celgz,nanocap,816284
APOP,Cellect Biotechnology Ltd.,4.79,30986471.68,6468992.0,2016.0,,,https://www.nasdaq.com/symbol/apop,nanocap,1671502
APOPW,Cellect Biotechnology Ltd.,2.05,0.0,,2016.0,,,https://www.nasdaq.com/symbol/apopw,nanocap,
CLRB,"Cellectar Biosciences, Inc.",2.78,9995003.5,,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/clrb,nanocap,1279704
CLRBW,"Cellectar Biosciences, Inc.",0.1364,0.0,,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/clrbw,nanocap,1279704
CLRBZ,"Cellectar Biosciences, Inc.",0.06,0.0,,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/clrbz,nanocap,
CVM,Cel-Sci Corporation,1.55,36489639.65,,,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/cvm,nanocap,725363
CLSN,Celsion Corporation,2.64,46850192.4,,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/clsn,nanocap,749647
CETX,Cemtrex Inc.,1.65,19624916.85,,,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/cetx,nanocap,1435064
CETXP,Cemtrex Inc.,4.0,0.0,,,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/cetxp,nanocap,
CETXW,Cemtrex Inc.,0.15,0.0,,,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/cetxw,nanocap,
LEU,Centrus Energy Corp.,2.67,24133465.17,,2014.0,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels),https://www.nasdaq.com/symbol/leu,nanocap,1065059
CERCW,Cerecor Inc.,0.28,0.0,,2015.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/cercw,nanocap,
KOOL,Cesca Therapeutics Inc.,0.2949,6089433.4503,,,Capital Goods,Medical Specialities,https://www.nasdaq.com/symbol/kool,nanocap,811212
BURG,"Chanticleer Holdings, Inc.",2.645,9803859.135,,,Consumer Services,Restaurants,https://www.nasdaq.com/symbol/burg,nanocap,1106838
CHAP,"Chaparral Energy, Inc.",18.25,0.0,,,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/chap,nanocap,1319048
CTHR,Charles & Colvard Ltd.,0.99,21359916.27,,1997.0,Consumer Durables,Consumer Specialties,https://www.nasdaq.com/symbol/cthr,nanocap,1015155
CHEK,Check-Cap Ltd.,3.51,18587492.82,,2015.0,Health Care,Medical Electronics,https://www.nasdaq.com/symbol/chek,nanocap,1610590
CHEKW,Check-Cap Ltd.,0.1496,0.0,,2015.0,Health Care,Medical Electronics,https://www.nasdaq.com/symbol/chekw,nanocap,1610590
CHEKZ,Check-Cap Ltd.,0.55,0.0,,,Health Care,Medical Electronics,https://www.nasdaq.com/symbol/chekz,nanocap,
CHKE,Cherokee Inc.,0.72,10080864.0,,,Consumer Non-Durables,Apparel,https://www.nasdaq.com/symbol/chke,nanocap,844161
CHFS,"CHF Solutions, Inc.",1.17,8277003.54,,,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,https://www.nasdaq.com/symbol/chfs,nanocap,1506492
CVR,Chicago Rivet & Machine Co.,32.0854,30998731.6728,,,Technology,Industrial Machinery/Components,https://www.nasdaq.com/symbol/cvr,nanocap,19871
CSSEP,"Chicken Soup for the Soul Entertainment, Inc.",25.6,0.0,,,Consumer Services,Movies/Entertainment,https://www.nasdaq.com/symbol/cssep,nanocap,
CADC,"China Advanced Construction Materials Group, Inc.",4.5,21466408.5,,,Basic Industries,Engineering & Construction,https://www.nasdaq.com/symbol/cadc,nanocap,1392363
CCCL,"China Ceramics Co., Ltd.",1.48,6840253.64,,,Capital Goods,Building Materials,https://www.nasdaq.com/symbol/cccl,nanocap,1470683
GLG,"China Commercial Credit, Inc.",0.79,19430533.48,,2013.0,Finance,Major Banks,https://www.nasdaq.com/symbol/glg,nanocap,1365790
JRJC,China Finance Online Co. Limited,1.78,37770889.78,21219601.0,2004.0,Finance,Investment Bankers/Brokers/Service,https://www.nasdaq.com/symbol/jrjc,nanocap,1297830
CGA,"China Green Agriculture, Inc.",1.06,41230761.7,,,Basic Industries,Agricultural Chemicals,https://www.nasdaq.com/symbol/cga,nanocap,857949
CJJD,"China Jo-Jo Drugstores, Inc.",1.1741,33974671.0498,,,Consumer Durables,Specialty Chemicals,https://www.nasdaq.com/symbol/cjjd,nanocap,1413263
CLDC,China Lending Corporation,0.97,23044936.99,,2014.0,Finance,Diversified Financial Services,https://www.nasdaq.com/symbol/cldc,nanocap,1611852
CHNR,"China Natural Resources, Inc.",1.88,46832522.08,,,Basic Industries,Precious Metals,https://www.nasdaq.com/symbol/chnr,nanocap,793628
BORN,China New Borun Corporation,1.1,28297500.0,,2010.0,Consumer Non-Durables,Beverages (Production/Distribution),https://www.nasdaq.com/symbol/born,nanocap,1490366
CPHI,"China Pharma Holdings, Inc.",0.2276,9918707.1732,,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/cphi,nanocap,1106644
CREG,China Recycling Energy Corporation,1.3,10803257.4,,,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/creg,nanocap,721693
CNTF,China TechFaith Wireless Communication Technology Limited,2.09,15171282.83,7258987.0,2005.0,,,https://www.nasdaq.com/symbol/cntf,nanocap,1316317
CCIH,ChinaCache International Holdings Ltd.,1.17,28268931.6,24161480.0,2010.0,Technology,EDP Services,https://www.nasdaq.com/symbol/ccih,nanocap,1498576
CNET,"ChinaNet Online Holdings, Inc.",2.04,32910387.72,,,Technology,"Computer Software: Programming, Data Processing",https://www.nasdaq.com/symbol/cnet,nanocap,1376321
CBK,Christopher & Banks Corporation,0.95,36171733.55,,,Consumer Services,Clothing/Shoe/Accessory Stores,https://www.nasdaq.com/symbol/cbk,nanocap,883943
CHSCL,CHS Inc,28.1,0.0,,,Consumer Services,Farming/Seeds/Milling,https://www.nasdaq.com/symbol/chscl,nanocap,823277
CIDM,Cinedigm Corp,1.35,47342951.55,,,Consumer Services,Consumer Electronics/Video Chains,https://www.nasdaq.com/symbol/cidm,nanocap,1173204
CTXR,"Citius Pharmaceuticals, Inc.",1.33,21544392.03,,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/ctxr,nanocap,
CTXRW,"Citius Pharmaceuticals, Inc.",0.42,0.0,,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/ctxrw,nanocap,
CIVBP,"Civista Bancshares, Inc. ",76.25,0.0,,,Finance,Major Banks,https://www.nasdaq.com/symbol/civbp,nanocap,
CKX,"CKX Lands, Inc.",10.5195,20434076.1525,,,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/ckx,nanocap,352955
YLDE,ClearBridge Dividend Strategy ESG ETF,28.87,0.0,,,,,https://www.nasdaq.com/symbol/ylde,nanocap,
LRGE,ClearBridge Large Cap Growth ESG ETF,33.2,3320066.4,,,,,https://www.nasdaq.com/symbol/lrge,nanocap,
CLRO,"ClearOne, Inc.",2.15,17859480.25,,,Public Utilities,Telecommunications Equipment,https://www.nasdaq.com/symbol/clro,nanocap,840715
CLIRW,ClearSign Combustion Corporation,0.4499,0.0,,,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/clirw,nanocap,
CBLI,"Cleveland BioLabs, Inc.",2.006,22664267.434,,2006.0,Health Care,Biotechnology: Commercial Physical & Biological Resarch,https://www.nasdaq.com/symbol/cbli,nanocap,1318641
CMFNL,CM Finance Inc,25.75,0.0,,,,,https://www.nasdaq.com/symbol/cmfnl,nanocap,
CMSSR,CM Seven Star Acquisition Corporation,0.58,0.0,,2017.0,Finance,Business Services,https://www.nasdaq.com/symbol/cmssr,nanocap,1713539
CMSSU,CM Seven Star Acquisition Corporation,10.75,0.0,,2017.0,Finance,Business Services,https://www.nasdaq.com/symbol/cmssu,nanocap,1713539
CMSSW,CM Seven Star Acquisition Corporation,0.5479999999999999,0.0,,2017.0,Finance,Business Services,https://www.nasdaq.com/symbol/cmssw,nanocap,
CMSA,CMS Energy Corporation,25.25,0.0,,2018.0,Public Utilities,Power Generation,https://www.nasdaq.com/symbol/cmsa,nanocap,
CODA,"Coda Octopus Group, Inc.",4.25,44265518.0,,,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/coda,nanocap,1334325
CODX,"Co-Diagnostics, Inc.",3.13,38649324.51,,2017.0,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/codx,nanocap,1692415
JVA,"Coffee Holding Co., Inc.",5.08,28967897.36,,2005.0,Consumer Non-Durables,Food Distributors,https://www.nasdaq.com/symbol/jva,nanocap,1007019
COHN,Cohen & Company Inc.,9.6,11994864.0,,,Finance,Investment Bankers/Brokers/Service,https://www.nasdaq.com/symbol/cohn,nanocap,1270436
CLGN,"CollPlant Holdings, Ltd.",5.85,871889.85,149041.0,,Health Care,Industrial Specialties,https://www.nasdaq.com/symbol/clgn,nanocap,1631487
CCZ,Comcast Corporation,52.5,0.0,,,Consumer Services,Television Services,https://www.nasdaq.com/symbol/ccz,nanocap,1166691
CCNI,"Command Center, Inc.",5.35,26100467.2,,,Technology,Professional Services,https://www.nasdaq.com/symbol/ccni,nanocap,1140102
MOC,Command Security Corporation,1.8,18242391.6,,,Consumer Services,Diversified Commercial Services,https://www.nasdaq.com/symbol/moc,nanocap,864509
JCS,"Communications Systems, Inc.",3.55,32482230.2,,,Public Utilities,Telecommunications Equipment,https://www.nasdaq.com/symbol/jcs,nanocap,22701
CYHHZ,"Community Health Systems, Inc.",0.0237,0.0,,,Health Care,Hospital/Nursing Management,https://www.nasdaq.com/symbol/cyhhz,nanocap,1108109
CHCI,"Comstock Holding Companies, Inc.",2.81,10989749.83,,2004.0,Capital Goods,Homebuilding,https://www.nasdaq.com/symbol/chci,nanocap,1299969
LODE,"Comstock Mining, Inc.",0.172,9853265.616,,,Basic Industries,Precious Metals,https://www.nasdaq.com/symbol/lode,nanocap,1120970
CNACR,Constellation Alpha Capital Corp.,0.53,0.0,,2017.0,Finance,Business Services,https://www.nasdaq.com/symbol/cnacr,nanocap,1651944
CNACW,Constellation Alpha Capital Corp.,0.39,0.0,,2017.0,Finance,Business Services,https://www.nasdaq.com/symbol/cnacw,nanocap,
CUO,Continental Materials Corporation,16.12,27369422.6,,,Capital Goods,Building Materials,https://www.nasdaq.com/symbol/cuo,nanocap,24104
CTRV,ContraVir Pharmaceuticals Inc.,0.6836,9879331.1448,,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/ctrv,nanocap,1583771
AWSM,Cool Holdings Inc.,3.55,25157937.65,,,Consumer Non-Durables,Electronic Components,https://www.nasdaq.com/symbol/awsm,nanocap,1274032
CRMD,CorMedix Inc,0.4185,40947833.2725,,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/crmd,nanocap,1410098
GYC,Corporate Asset Backed Corp CABCO,22.7,0.0,,,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/gyc,nanocap,916791
CPAH,CounterPath Corporation,2.27,13464300.7,,,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/cpah,nanocap,1236997
COWNL,Cowen Inc.,25.4399,0.0,,,Finance,Investment Bankers/Brokers/Service,https://www.nasdaq.com/symbol/cownl,nanocap,1466538
COWNZ,Cowen Inc.,25.65,0.0,,,Finance,Investment Bankers/Brokers/Service,https://www.nasdaq.com/symbol/cownz,nanocap,
PMTS,CPI Card Group Inc.,2.54,28345673.56,,2015.0,Finance,Finance Companies,https://www.nasdaq.com/symbol/pmts,nanocap,1641614
CPSH,CPS Technologies Corp.,1.41,18616844.76,,,Capital Goods,Building Materials,https://www.nasdaq.com/symbol/cpsh,nanocap,814676
DGLD,Credit Suisse AG,55.81,21152548.1,,,Finance,Investment Bankers/Brokers/Service,https://www.nasdaq.com/symbol/dgld,nanocap,1159510
DSLV,Credit Suisse AG,32.86,16887936.96,,,Finance,Investment Bankers/Brokers/Service,https://www.nasdaq.com/symbol/dslv,nanocap,1159510
SLVO,Credit Suisse AG,6.7860000000000005,5768100.0,,,Finance,Investment Bankers/Brokers/Service,https://www.nasdaq.com/symbol/slvo,nanocap,1032405
USOI,Credit Suisse AG,28.76,0.0,,,Finance,Investment Bankers/Brokers/Service,https://www.nasdaq.com/symbol/usoi,nanocap,
VIIX,Credit Suisse AG,12.17,12586128.81,,,Finance,Investment Bankers/Brokers/Service,https://www.nasdaq.com/symbol/viix,nanocap,1159510
CYRXW,"CryoPort, Inc.",10.511,0.0,,,Transportation,Oil Refining/Marketing,https://www.nasdaq.com/symbol/cyrxw,nanocap,
CSPI,CSP Inc.,11.95,48006185.3,,1982.0,Technology,EDP Services,https://www.nasdaq.com/symbol/cspi,nanocap,356037
CTIB,CTI Industries Corporation,3.95,13944396.65,,1997.0,Basic Industries,Specialty Chemicals,https://www.nasdaq.com/symbol/ctib,nanocap,1042187
CRIS,"Curis, Inc.",1.46,48444473.16,,,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/cris,nanocap,1108205
SRF,Cushing Energy Income Fund (The),9.27,22943148.03,,2012.0,,,https://www.nasdaq.com/symbol/srf,nanocap,
CVV,CVD Equipment Corporation,5.87,38105979.63,,,Technology,Industrial Machinery/Components,https://www.nasdaq.com/symbol/cvv,nanocap,766792
CYAN,Cyanotech Corporation,3.65,21129437.55,,,Consumer Durables,Specialty Chemicals,https://www.nasdaq.com/symbol/cyan,nanocap,768408
CYCC,"Cyclacel Pharmaceuticals, Inc.",1.55,18596042.85,,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/cycc,nanocap,1130166
CYCCP,"Cyclacel Pharmaceuticals, Inc.",6.25,2095456.25,,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/cyccp,nanocap,1130166
CTEK,"CynergisTek, Inc.",3.41,32791013.53,,2017.0,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/ctek,nanocap,1011432
CYTX,Cytori Therapeutics Inc.,0.519,4000417.746,,,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/cytx,nanocap,1095981
CYTXW,Cytori Therapeutics Inc.,0.0075,0.0,,,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/cytxw,nanocap,1095981
CYTXZ,Cytori Therapeutics Inc.,0.0023,0.0,,,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/cytxz,nanocap,
CYTR,CytRx Corporation,1.05,35319376.05,,1986.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/cytr,nanocap,799698
DARE,"Dare Bioscience, Inc.",1.03,11764825.83,,2014.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/dare,nanocap,1401914
DRIO,DarioHealth Corp.,1.14,24329413.74,,,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/drio,nanocap,
DRIOW,DarioHealth Corp.,0.3,0.0,,,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/driow,nanocap,
DSKEW,"Daseke, Inc.",0.907,0.0,,2015.0,Consumer Services,Transportation Services,https://www.nasdaq.com/symbol/dskew,nanocap,
DAIO,Data I/O Corporation,5.54,46742869.14,,1981.0,Capital Goods,Electrical Products,https://www.nasdaq.com/symbol/daio,nanocap,351998
DXR,Daxor Corporation,5.2,19389338.8,,,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/dxr,nanocap,27367
TACOW,"Del Taco Restaurants, Inc.",3.45,0.0,,2014.0,Consumer Services,Restaurants,https://www.nasdaq.com/symbol/tacow,nanocap,1585583
DMPI,"DelMar Pharmaceuticals, Inc.",0.5163,11364917.9631,,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/dmpi,nanocap,
DELT,Delta Technology Holdings Limited,0.83,10508060.62,,,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/delt,nanocap,1543268
DTRM,"Determine, Inc. ",0.78,11732780.28,,,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/dtrm,nanocap,1090908
DKT,Deutsch Bk Contingent Cap Tr V,25.87,0.0,,,Finance,Major Banks,https://www.nasdaq.com/symbol/dkt,nanocap,
DXB,Deutsche Bank AG,25.54,0.0,,,Finance,Major Banks,https://www.nasdaq.com/symbol/dxb,nanocap,
DFBHU,DFB Healthcare Acquisitions Corp.,10.25,0.0,,2018.0,Finance,Business Services,https://www.nasdaq.com/symbol/dfbhu,nanocap,
DFBHW,DFB Healthcare Acquisitions Corp.,1.5,0.0,,2018.0,Finance,Business Services,https://www.nasdaq.com/symbol/dfbhw,nanocap,
DGSE,"DGSE Companies, Inc.",0.71,19116310.51,,,Consumer Services,Consumer Specialties,https://www.nasdaq.com/symbol/dgse,nanocap,701719
DCIX,Diana Containerships Inc.,1.35,13444562.25,,,Transportation,Marine Transportation,https://www.nasdaq.com/symbol/dcix,nanocap,1481241
DSXN,Diana Shipping inc.,25.4511,0.0,,2015.0,Transportation,Marine Transportation,https://www.nasdaq.com/symbol/dsxn,nanocap,1318885
DFFN,Diffusion Pharmaceuticals Inc.,0.3981,20132713.5981,,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/dffn,nanocap,1053691
DRAD,Digirad Corporation,1.75,35208806.5,,2004.0,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,https://www.nasdaq.com/symbol/drad,nanocap,707388
DGLY,"Digital Ally, Inc.",2.65,20400646.05,,,Technology,Radio And Television Broadcasting And Communications Equipment,https://www.nasdaq.com/symbol/dgly,nanocap,1342958
DDT,"Dillard&#39;s, Inc.",28.07,0.0,,,Consumer Services,Department/Specialty Retail Stores,https://www.nasdaq.com/symbol/ddt,nanocap,28917
DHCP,Ditech Holding Corporation,5.75,28495131.25,,2018.0,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/dhcp,nanocap,1040719
DVCR,Diversicare Healthcare Services Inc.,6.0,39216948.0,,,Health Care,Hospital/Nursing Management,https://www.nasdaq.com/symbol/dvcr,nanocap,919956
SAUC,"Diversified Restaurant Holdings, Inc.",1.18,38439559.64,,,Consumer Services,Restaurants,https://www.nasdaq.com/symbol/sauc,nanocap,1394156
DSS,"Document Security Systems, Inc.",1.25,21017016.25,,,Consumer Durables,Containers/Packaging,https://www.nasdaq.com/symbol/dss,nanocap,771999
DLPN,"Dolphin Entertainment, Inc.",2.65,35625004.7,,,Consumer Services,Other Consumer Services,https://www.nasdaq.com/symbol/dlpn,nanocap,1282224
DLPNW,"Dolphin Entertainment, Inc.",0.1711,0.0,,,Consumer Services,Other Consumer Services,https://www.nasdaq.com/symbol/dlpnw,nanocap,
DCUD,"Dominion Energy, Inc.",47.34,0.0,,2016.0,Public Utilities,Electric Utilities: Central,https://www.nasdaq.com/symbol/dcud,nanocap,
DRUA,"Dominion Energy, Inc.",24.61,0.0,,2016.0,Public Utilities,Electric Utilities: Central,https://www.nasdaq.com/symbol/drua,nanocap,
DPW,"DPW Holdings, Inc.",0.4062,28166511.6132,,,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/dpw,nanocap,896493
LYL,Dragon Victory International Limited,2.4702,28213127.4588,,2017.0,Finance,Finance/Investors Services,https://www.nasdaq.com/symbol/lyl,nanocap,1682241
